t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,monitor_only,contact_stop,h_hard,softmin_gap,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.5399999999999991,0.0916396826505661,0.11466553062200546,nan,nan,nan,nan,0.16427947580814362,0.0,0.20271316170692444,0.8788196444511414,0.0,0.0,1.0,0.0,0.00800000037997961,0.009999999776482582,100.0,0.1144837737083435,3.077162981033325,0.6186352372169495,3.769782781600952,-0.07120586931705475,0.034533221274614334,0.3084522783756256,-0.1204855740070343,1.0,0.008000479079782963,0.12850654125213623,1.0,0.0,0.0,0.0,0.10117548704147339,0.009535804390907288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08247159421443939,-0.038748010993003845,-0.08418089896440506,-0.17551064491271973,-0.03406050056219101,-0.1804029941558838,0.0005668401718139648,-0.06271671503782272,-0.027278222143650055,-0.06406421214342117,-0.14698348939418793,-0.027693958953022957,-0.14405345916748047,0.0002898181264754385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06271671503782272,-0.027278222143650055,-0.06406421214342117,-0.14698348939418793,-0.027693958953022957,-0.14405345916748047,0.0002898181264754385,-0.03665366396307945,-0.012199236080050468,-0.037557754665613174,-0.09316510707139969,-0.016802586615085602,-0.08625103533267975,0.00012554095883388072
0.5829999999999984,0.08956511318683624,0.1125909611582756,nan,nan,nan,nan,0.17366467416286469,0.0,0.19099892675876617,0.7864807844161987,0.0,0.0,1.0,0.0,0.00800000037997961,0.009999999776482582,100.0,0.1144837737083435,2.7667739391326904,0.7345066666603088,3.610196113586426,-0.07669642567634583,0.0012348487507551908,0.26893022656440735,-0.20745694637298584,1.0,0.012106486596167088,0.06968818604946136,1.0,0.0,0.0,0.0,0.09969379752874374,0.010128684341907501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08199633657932281,-0.04004333168268204,-0.08373536169528961,-0.16159415245056152,-0.03190396726131439,-0.17130494117736816,0.0007614493370056152,-0.07273511588573456,-0.03370906785130501,-0.07428111135959625,-0.15627974271774292,-0.03013966605067253,-0.15927350521087646,0.0005089712794870138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07273511588573456,-0.03370906785130501,-0.07428111135959625,-0.15627974271774292,-0.03013966605067253,-0.15927350521087646,0.0005089712794870138,-0.05393942818045616,-0.02238539233803749,-0.05514691397547722,-0.12499059736728668,-0.023434195667505264,-0.1222139298915863,0.0002867479051928967
0.666999999999998,0.08737664669752121,0.11040249466896057,nan,nan,nan,nan,0.20691756904125214,0.0,0.20895421504974365,0.647638201713562,0.0,0.0,1.0,0.0,0.00800000037997961,0.009999999776482582,100.0,0.11105640977621078,4.5376667976379395,0.5462830662727356,5.214396953582764,-0.05217571556568146,-0.017939431592822075,0.24319049715995789,-0.2188466489315033,0.9999999403953552,0.01467551663517952,0.035343706607818604,1.0,0.0,0.0,0.0,0.09881201386451721,0.011435367166996002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07545363903045654,-0.03752958029508591,-0.0771179348230362,-0.14001131057739258,-0.028095953166484833,-0.1525557041168213,0.0009691715240478516,-0.0741293728351593,-0.0356685146689415,-0.07573604583740234,-0.14793604612350464,-0.029091496020555496,-0.1558281034231186,0.0007449967670254409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0741293728351593,-0.0356685146689415,-0.07573604583740234,-0.14793604612350464,-0.029091496020555496,-0.1558281034231186,0.0007449967670254409,-0.06411299854516983,-0.028943097218871117,-0.06551732122898102,-0.13784410059452057,-0.026472032070159912,-0.1399019956588745,0.0004910705029033124
0.722999999999999,0.09611412137746811,0.11913996934890747,nan,nan,nan,nan,0.31943193078041077,0.0,0.31800296902656555,0.726332426071167,0.0,0.0,1.0,0.0,0.009999999776482582,0.00800000037997961,100.0,0.10573390871286392,5.432520866394043,1.232903003692627,6.772848606109619,0.03066060319542885,0.006724011152982712,0.2940663695335388,1.09218430519104,1.0,0.0090901805087924,0.09294915199279785,1.0,0.0,0.0,0.0,0.10138101875782013,0.00526689738035202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03989508002996445,-0.04329722374677658,-0.040413059294223785,-0.0931847095489502,-0.020802389830350876,-0.11348247528076172,-0.00038743019104003906,-0.05670967698097229,-0.03913629800081253,-0.05776508152484894,-0.11883478611707687,-0.024685144424438477,-0.13338959217071533,0.00017951871268451214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05670967698097229,-0.03913629800081253,-0.05776508152484894,-0.11883478611707687,-0.024685144424438477,-0.13338959217071533,0.00017951871268451214,-0.06279510259628296,-0.03376615047454834,-0.06409691274166107,-0.13168388605117798,-0.026126112788915634,-0.13955320417881012,0.00041332680848427117
0.7629999999999981,0.08986557275056839,0.11289142072200775,nan,nan,nan,nan,0.3210621178150177,0.0,0.3252999186515808,0.43872740864753723,0.0,0.0,1.0,0.0,0.00800000037997961,0.004999999888241291,100.0,0.1039416640996933,3.6828317642211914,0.8108518123626709,4.580286979675293,0.05670318752527237,0.01875760406255722,0.28735435009002686,-1.2497097253799438,0.9999999403953552,0.012146332301199436,0.10274337977170944,1.0,0.0,0.0,0.0,0.09970445185899734,0.009838879108428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030664365738630295,-0.03977689892053604,-0.03089476190507412,-0.07885336875915527,-0.016760006546974182,-0.10168671607971191,9.655952453613281e-05,-0.04413098841905594,-0.03944568336009979,-0.04478795826435089,-0.09952559322118759,-0.020857667550444603,-0.1180785670876503,0.0001394532446283847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04413098841905594,-0.03944568336009979,-0.04478795826435089,-0.09952559322118759,-0.020857667550444603,-0.1180785670876503,0.0001394532446283847,-0.05509099364280701,-0.03647689148783684,-0.05612286552786827,-0.11816354840993881,-0.02398024871945381,-0.13077624142169952,0.0002852304605767131
0.8039999999999985,0.09451382607221603,0.1175396740436554,nan,nan,nan,nan,0.3392753005027771,0.0,0.3511073589324951,0.4815993010997772,0.0,0.0,1.0,0.0,0.004000000189989805,0.006000000052154064,100.0,0.1028580442070961,2.483708381652832,0.6020898222923279,3.184502124786377,0.06856587529182434,0.06385135650634766,0.34639284014701843,0.7747089266777039,1.0,0.0076417336240410805,0.1713676154613495,1.0,0.0,0.0,0.0,0.10517673194408417,0.010662905871868134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012131324969232082,-0.023039579391479492,-0.011926405131816864,-0.03910660743713379,-0.009471643716096878,-0.061550140380859375,-0.0005197525024414062,-0.03062484785914421,-0.03377291560173035,-0.03083561174571514,-0.07490523159503937,-0.016147058457136154,-0.09675116837024689,2.7144302293891087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03062484785914421,-0.03377291560173035,-0.03083561174571514,-0.07490523159503937,-0.016147058457136154,-0.09675116837024689,2.7144302293891087e-05,-0.04360964894294739,-0.03596465662121773,-0.044246871024370193,-0.09806356579065323,-0.020372213795781136,-0.1154470145702362,0.000176185232703574
0.8839999999999968,0.09731564670801163,0.12034149467945099,nan,nan,nan,nan,0.3274326026439667,0.0,0.34344425797462463,0.4898545742034912,0.0,0.0,1.0,0.0,0.004999999888241291,0.01600000075995922,100.0,0.1028580442070961,6.922763347625732,1.6339616775512695,8.684598922729492,0.052497293800115585,0.0743166133761406,0.36526358127593994,0.17511378228664398,1.0000001192092896,0.009460478089749813,0.1829552948474884,1.0,0.0,0.0,0.0,0.10810112953186035,0.010785482823848724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037553319707512856,-0.014544874429702759,-0.0032560143154114485,-0.018318891525268555,-0.005019025411456823,-0.04008889198303223,-0.0004884600639343262,-0.014386802911758423,-0.022535698488354683,-0.014179627411067486,-0.04119040071964264,-0.009572659619152546,-0.06308992952108383,-0.00031384837348014116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014386802911758423,-0.022535698488354683,-0.014179627411067486,-0.04119040071964264,-0.009572659619152546,-0.06308992952108383,-0.00031384837348014116,-0.027414018288254738,-0.029357315972447395,-0.02757921814918518,-0.06713028997182846,-0.014554980210959911,-0.08749330043792725,-9.638282062951475e-05
0.9379999999999988,0.0997629463672638,0.12278879433870316,nan,nan,nan,nan,0.31510043144226074,0.0,0.33206069469451904,0.46677008271217346,0.0,0.0,1.0,0.0,0.004999999888241291,0.009999999776482582,100.0,0.10177549719810486,7.347738742828369,0.7842602133750916,8.249787330627441,0.03377183526754379,0.050467077642679214,0.34875592589378357,0.24472996592521667,1.0,0.0036342006642371416,0.13928963243961334,1.0,0.0,0.0,0.0,0.11317649483680725,0.013413548469543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013369959779083729,-0.004826821386814117,0.013612382113933563,0.010993480682373047,0.0016152255702763796,0.004271268844604492,-0.0006061792373657227,-0.0011209906078875065,-0.01393904723227024,-0.0008135358802974224,-0.016006728634238243,-0.004400312434881926,-0.032168470323085785,-0.0005679485620930791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011209906078875065,-0.01393904723227024,-0.0008135358802974224,-0.016006728634238243,-0.004400312434881926,-0.032168470323085785,-0.0005679485620930791,-0.015752412378787994,-0.022624677047133446,-0.015678536146879196,-0.04433939978480339,-0.01007741317152977,-0.0635368674993515,-0.00031564675737172365
0.9699999999999989,0.10065598785877228,0.12368183583021164,nan,nan,nan,nan,0.3073948919773102,0.0,0.32127565145492554,0.4565376937389374,0.0,0.0,1.0,0.0,0.004999999888241291,0.006000000052154064,100.0,0.10177549719810486,2.8000030517578125,0.7585650086402893,3.6790273189544678,0.020307661965489388,0.041634757071733475,0.34260275959968567,0.14884024858474731,1.0,0.0037651420570909977,0.12078452855348587,1.0,0.0,0.0,0.0,0.11438687145709991,0.013730883598327637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015010424889624119,-0.0017657503485679626,0.015489268116652966,0.017786026000976562,0.0025453572161495686,0.013861656188964844,-0.0008592009544372559,0.006509569473564625,-0.008729187771677971,0.00683222059160471,-0.0010314409155398607,-0.001182159292511642,-0.011871873401105404,-0.0006385165033861995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006509569473564625,-0.008729187771677971,0.00683222059160471,-0.0010314409155398607,-0.001182159292511642,-0.011871873401105404,-0.0006385165033861995,-0.005495088640600443,-0.01636907085776329,-0.005308746825903654,-0.024568770080804825,-0.0060111964121460915,-0.04030036926269531,-0.0004582839028444141
1.014999999999997,0.10066163539886475,0.12368748337030411,nan,nan,nan,nan,0.30108678340911865,0.0,0.3117612302303314,0.4568130075931549,0.0,0.0,1.0,0.0,0.004999999888241291,0.009999999776482582,100.0,0.10171123594045639,11.502379417419434,0.7951701879501343,12.473424911499023,0.010776312090456486,0.023634478449821472,0.3246194124221802,0.0005647540092468262,1.0,0.004662982188165188,0.06846467405557632,1.0,0.0,0.0,0.0,0.11438687145709991,0.013725236058235168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015010424889624119,-0.0017657503485679626,0.015489268116652966,0.017786026000976562,0.0025453572161495686,0.013861656188964844,-0.0008592009544372559,0.010875832289457321,-0.005152583122253418,0.011278705671429634,0.008633703924715519,0.0007323910249397159,0.0013455430744215846,-0.0007518658530898392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010875832289457321,-0.005152583122253418,0.011278705671429634,0.008633703924715519,0.0007323910249397159,0.0013455430744215846,-0.0007518658530898392,0.0023390843998640776,-0.011078475043177605,0.0026260900776833296,-0.008786514401435852,-0.0027993631083518267,-0.02064862847328186,-0.0005941647686995566
1.0719999999999992,0.10232239961624146,0.1253482550382614,nan,nan,nan,nan,0.29917556047439575,0.0,0.30728888511657715,0.4413379430770874,0.0,0.0,1.0,0.0,0.004999999888241291,0.009999999776482582,100.0,0.1019790917634964,5.945817947387695,0.8336752653121948,6.898632049560547,0.0013216796796768904,0.024923715740442276,0.3308909237384796,0.1660764217376709,1.0,0.0037593247834593058,0.07087436318397522,1.0,0.0,0.0,0.0,0.11647041141986847,0.014148011803627014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015193033963441849,0.005340129137039185,0.015504974871873856,0.0270843505859375,0.004907617345452309,0.03154397010803223,-0.0006115436553955078,0.013366730883717537,0.0009014075039885938,0.013717139139771461,0.01927919127047062,0.003141375258564949,0.01876915991306305,-0.0006709040026180446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013366730883717537,0.0009014075039885938,0.013717139139771461,0.01927919127047062,0.003141375258564949,0.01876915991306305,-0.0006709040026180446,0.008364352397620678,-0.004986373241990805,0.008695045486092567,0.0059647755697369576,0.0003020017175003886,-0.0002655334828887135,-0.0006494064000435174
