t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.1909999999999954,172.51226806640625,172.51226806640625,-1943.8502197265625,0.0,0.0,0.0,517.53125,0.0,517.5347290039062,0.5158879160881042,0.0,0.0,1.0,0.0,0.009999999776482582,0.006000000052154064,0.0,nan,3.901578903198242,7.954169273376465,12.11251163482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003267577267251909,-0.01699298620223999,0.0005589280044659972,0.016632080078125,-0.0018603643402457237,0.0024628639221191406,0.00014513731002807617,-0.00016113242600113153,-0.010432046838104725,0.0002625476336106658,0.010088098235428333,-0.0009648824343457818,0.0017068515298888087,2.4080256480374373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016113242600113153,-0.010432046838104725,0.0002625476336106658,0.010088098235428333,-0.0009648824343457818,0.0017068515298888087,2.4080256480374373e-05,6.43496896373108e-05,-0.002488983329385519,4.524925316218287e-05,0.0024332974571734667,-0.0002681204932741821,0.00046676318743266165,6.409944762708619e-05
0.21699999999999875,172.51272583007812,172.51272583007812,-1936.345458984375,0.0,0.0,0.0,517.5306396484375,0.0,517.5353393554688,0.5168867111206055,0.0,0.0,1.0,0.0,0.0010000000474974513,0.03200000151991844,0.0,nan,2.8372743129730225,3.6566970348358154,7.391800403594971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004960647784173489,-0.022139213979244232,0.0006801553536206484,0.021730661392211914,-0.002505397656932473,0.003216266632080078,0.0002327561378479004,-0.0002918377285823226,-0.01500069722533226,0.00042551651131361723,0.014631536789238453,-0.0015660591889172792,0.002295891521498561,0.00010551474406383932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002918377285823226,-0.01500069722533226,0.00042551651131361723,0.014631536789238453,-0.0015660591889172792,0.002295891521498561,0.00010551474406383932,1.5220390196191147e-05,-0.004214736633002758,9.769991447683424e-05,0.004115813411772251,-0.00044714653631672263,0.0007190567557699978,6.98119038133882e-05
0.22800000000000153,172.51272583007812,172.51272583007812,-1936.343505859375,0.0,0.0,0.0,517.5300903320312,0.0,517.5350952148438,0.5168867111206055,0.0,0.0,1.0,0.0,0.003000000026077032,0.009999999776482582,0.0,nan,3.5007801055908203,2.9854612350463867,6.809319496154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004960647784173489,-0.022139213979244232,0.0006801553536206484,0.021730661392211914,-0.002505397656932473,0.003216266632080078,0.0002327561378479004,-0.0003258755605202168,-0.01619044877588749,0.00046795629896223545,0.015814723446965218,-0.0017226155614480376,0.00244928733445704,0.0001267216430278495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003258755605202168,-0.01619044877588749,0.00046795629896223545,0.015814723446965218,-0.0017226155614480376,0.00244928733445704,0.0001267216430278495,-1.0222747732768767e-06,-0.004785008728504181,0.00011533116776263341,0.004672904498875141,-0.0005078831454738975,0.0008014487102627754,7.252189243445173e-05
0.23899999999999721,172.51272583007812,172.51272583007812,-1936.341796875,0.0,0.0,0.0,517.5296630859375,0.0,517.5348510742188,0.5168867111206055,0.0,0.0,1.0,0.0,0.012000000104308128,0.008999999612569809,0.0,nan,2.9617998600006104,3.6437771320343018,7.134507179260254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004960647784173489,-0.022139213979244232,0.0006801553536206484,0.021730661392211914,-0.002505397656932473,0.003216266632080078,0.0002327561378479004,-0.00035183661384508014,-0.01709788851439953,0.0005003256374038756,0.016717154532670975,-0.0018420229898765683,0.002566284267231822,0.00014289640239439905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035183661384508014,-0.01709788851439953,0.0005003256374038756,0.016717154532670975,-0.0018420229898765683,0.002566284267231822,0.00014289640239439905,-1.6129113646456972e-05,-0.0053152283653616905,0.00013190988101996481,0.005191556178033352,-0.0005653341650031507,0.0008774464367888868,7.555237971246243e-05
0.24799999999999756,172.51315307617188,172.51315307617188,-1930.810546875,0.0,0.0,0.0,517.5300903320312,0.0,517.5357666015625,0.5176270604133606,0.0,0.0,1.0,0.0,0.009999999776482582,0.010999999940395355,0.0,nan,3.952338933944702,2.070930242538452,6.334016799926758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005138770211488008,-0.027301311492919922,0.0005381964729167521,0.026488304138183594,-0.0029343089554458857,0.004063844680786133,0.00018030405044555664,-0.00038105700514279306,-0.018937848508358,0.0005071547930128872,0.01847916468977928,-0.00203899247571826,0.002836336148902774,0.0001496420445619151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038105700514279306,-0.018937848508358,0.0005071547930128872,0.01847916468977928,-0.00203899247571826,0.002836336148902774,0.0001496420445619151,-3.515378921292722e-05,-0.006025412119925022,0.0001514723990112543,0.005884275306016207,-0.000642159953713417,0.000979568692855537,7.9414872743655e-05
0.25099999999999767,172.51315307617188,172.51315307617188,-1930.8084716796875,0.0,0.0,0.0,517.529541015625,0.0,517.5355224609375,0.5176270604133606,0.0,0.0,1.0,0.0,0.007000000216066837,0.008999999612569809,0.0,nan,2.3024630546569824,1.0798001289367676,3.5473392009735107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005138770211488008,-0.027301311492919922,0.0005381964729167521,0.026488304138183594,-0.0029343089554458857,0.004063844680786133,0.00018030405044555664,-0.00040131769492290914,-0.02021363005042076,0.0005118899862281978,0.019700899720191956,-0.0021755662746727467,0.003023583209142089,0.00015431930660270154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040131769492290914,-0.02021363005042076,0.0005118899862281978,0.019700899720191956,-0.0021755662746727467,0.003023583209142089,0.00015431930660270154,-5.092161154607311e-05,-0.006636388134211302,0.00016699277330189943,0.006479249335825443,-0.0007081917719915509,0.0010675884550437331,8.264042116934434e-05
0.25799999999999557,172.51315307617188,172.51315307617188,-1930.8076171875,0.0,0.0,0.0,517.529296875,0.0,517.535400390625,0.5176270604133606,0.0,0.0,1.0,0.0,0.010999999940395355,0.004000000189989805,0.0,nan,1.988388180732727,2.265342950820923,5.450005054473877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005138770211488008,-0.027301311492919922,0.0005381964729167521,0.026488304138183594,-0.0029343089554458857,0.004063844680786133,0.00018030405044555664,-0.0004096554184798151,-0.020738642662763596,0.000513838604092598,0.020203670486807823,-0.002231769496574998,0.0031006396748125553,0.00015624408842995763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004096554184798151,-0.020738642662763596,0.000513838604092598,0.020203670486807823,-0.002231769496574998,0.0031006396748125553,0.00015624408842995763,-5.795561082777567e-05,-0.006912902928888798,0.0001737936690915376,0.00674835592508316,-0.0007380658062174916,0.001107452204450965,8.408362918999046e-05
0.2710000000000008,172.51315307617188,172.51315307617188,-1930.8055419921875,0.0,0.0,0.0,517.5287475585938,0.0,517.5349731445312,0.5176270604133606,0.0,0.0,1.0,0.0,0.008999999612569809,0.013000000268220901,0.0,nan,3.1040701866149902,1.5252549648284912,4.766150951385498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005138770211488008,-0.027301311492919922,0.0005381964729167521,0.026488304138183594,-0.0029343089554458857,0.004063844680786133,0.00018030405044555664,-0.00043116146116517484,-0.022092843428254128,0.0005188648356124759,0.021500499919056892,-0.002376738004386425,0.0032993964850902557,0.0001612088381079957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043116146116517484,-0.022092843428254128,0.0005188648356124759,0.021500499919056892,-0.002376738004386425,0.0032993964850902557,0.0001612088381079957,-8.073342905845493e-05,-0.007839377969503403,0.00019485435041133314,0.00764872133731842,-0.0008380786748602986,0.0012412328505888581,8.879080269252881e-05
0.28300000000000125,172.5135955810547,172.5135955810547,-1925.9259033203125,0.0,0.0,0.0,517.5292358398438,0.0,517.5359497070312,0.5182828307151794,0.0,0.0,1.0,0.0,0.009999999776482582,0.010999999940395355,0.0,nan,2.3393616676330566,2.705573081970215,5.249981880187988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000461533636553213,-0.03281638026237488,0.00037179634091444314,0.03144979476928711,-0.0031982464715838432,0.0053310394287109375,0.00013440847396850586,-0.00043663839460350573,-0.024026595056056976,0.0004923442611470819,0.023294633254408836,-0.002524878829717636,0.0036657582968473434,0.00015637598698958755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043663839460350573,-0.024026595056056976,0.0004923442611470819,0.023294633254408836,-0.002524878829717636,0.0036657582968473434,0.00015637598698958755,-9.928771760314703e-05,-0.008683261461555958,0.000210363301448524,0.008464384824037552,-0.0009260161314159632,0.001367629854939878,9.231419971911237e-05
0.2959999999999994,172.5135955810547,172.5135955810547,-1925.9229736328125,0.0,0.0,0.0,517.5284423828125,0.0,517.5354614257812,0.5182828307151794,0.0,0.0,1.0,0.0,0.009999999776482582,0.013000000268220901,0.0,nan,2.3716938495635986,1.5208051204681396,4.035043239593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000461533636553213,-0.03281638026237488,0.00037179634091444314,0.03144979476928711,-0.0031982464715838432,0.0053310394287109375,0.00013440847396850586,-0.0004417755117174238,-0.025840360671281815,0.0004674693045672029,0.024977443739771843,-0.002663827734068036,0.004009387921541929,0.00015184300718829036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004417755117174238,-0.025840360671281815,0.0004674693045672029,0.024977443739771843,-0.002663827734068036,0.004009387921541929,0.00015184300718829036,-0.00012019072892144322,-0.00973040796816349,0.0002260552137158811,0.009472223930060863,-0.001032079802826047,0.0015288639115169644,9.594741277396679e-05
0.3089999999999975,172.5135955810547,172.5135955810547,-1925.9208984375,0.0,0.0,0.0,517.5278930664062,0.0,517.5350341796875,0.5182828307151794,0.0,0.0,1.0,0.0,0.009999999776482582,0.012000000104308128,0.0,nan,2.2996511459350586,2.6110806465148926,5.306631088256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000461533636553213,-0.03281638026237488,0.00037179634091444314,0.03144979476928711,-0.0031982464715838432,0.0053310394287109375,0.00013440847396850586,-0.00044559966772794724,-0.0271905567497015,0.00044895196333527565,0.026230156421661377,-0.0027672636788338423,0.004265191499143839,0.0001484685781178996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044559966772794724,-0.0271905567497015,0.00044895196333527565,0.026230156421661377,-0.0027672636788338423,0.004265191499143839,0.0001484685781178996,-0.00013861010666005313,-0.01071871817111969,0.0002386720007052645,0.01042078621685505,-0.0011302977800369263,0.0016837503062561154,9.892031084746122e-05
0.32099999999999795,172.5139923095703,172.5139923095703,-1919.927978515625,0.0,0.0,0.0,517.5281372070312,0.0,517.5357666015625,0.5190915465354919,0.0,0.0,1.0,0.0,0.009999999776482582,0.013000000268220901,0.0,nan,2.5071442127227783,2.203883171081543,5.238464832305908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017918369849212468,-0.037696100771427155,0.0002442442928440869,0.035527944564819336,-0.0031952206045389175,0.006529092788696289,3.218650817871094e-05,-0.0003906249476131052,-0.02935836836695671,0.00040671072201803327,0.028148747980594635,-0.0028555721510201693,0.004732345696538687,0.00012447386689018458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003906249476131052,-0.02935836836695671,0.00040671072201803327,0.028148747980594635,-0.0028555721510201693,0.004732345696538687,0.00012447386689018458,-0.00015399129188153893,-0.011856349185109138,0.00024892788496799767,0.011502774432301521,-0.0012355961371213198,0.0018698148196563125,0.00010047991236206144
0.3329999999999984,172.5139923095703,172.5139923095703,-1919.925537109375,0.0,0.0,0.0,517.5274658203125,0.0,517.5352783203125,0.5190915465354919,0.0,0.0,1.0,0.0,0.009999999776482582,0.012000000104308128,0.0,nan,2.5877816677093506,1.6326332092285156,4.38724946975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017918369849212468,-0.037696100771427155,0.0002442442928440869,0.035527944564819336,-0.0031952206045389175,0.006529092788696289,3.218650817871094e-05,-0.00034970082924701273,-0.03097212314605713,0.00037526560481637716,0.02957697957754135,-0.002921310719102621,0.005080102942883968,0.00010661179840099066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034970082924701273,-0.03097212314605713,0.00037526560481637716,0.02957697957754135,-0.002921310719102621,0.005080102942883968,0.00010661179840099066,-0.00016506918473169208,-0.012938374653458595,0.0002560790744610131,0.012525842525064945,-0.0013310139765962958,0.0020515292417258024,0.00010082699736813083
0.367999999999995,172.51431274414062,172.51431274414062,-1914.6053466796875,0.0,0.0,0.0,517.5275268554688,0.0,517.5357055664062,0.5198125243186951,0.0,0.0,1.0,0.0,0.009999999776482582,0.013000000268220901,0.0,nan,2.291779041290283,6.283114910125732,28.02683448791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002928930916823447,-0.04207562655210495,1.2616801541298628e-05,0.038909912109375,-0.0035552026238292456,0.007941722869873047,3.546476364135742e-05,-0.0003379786212462932,-0.033263321965932846,0.00030043331207707524,0.031502824276685715,-0.0030521138105541468,0.0056705959141254425,9.193066944135353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003379786212462932,-0.033263321965932846,0.00030043331207707524,0.031502824276685715,-0.0030521138105541468,0.0056705959141254425,9.193066944135353e-05,-0.00017562233551871032,-0.014178863726556301,0.0002587861381471157,0.013684062287211418,-0.001436057616956532,0.002272411249577999,0.00010028402175521478
0.3780000000000001,172.51431274414062,172.51431274414062,-1914.600341796875,0.0,0.0,0.0,517.5261840820312,0.0,517.5344848632812,0.5198125243186951,0.0,0.0,1.0,0.0,0.004999999888241291,0.029999999329447746,0.0,nan,3.288825035095215,2.299381971359253,5.991258144378662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002928930916823447,-0.04207562655210495,1.2616801541298628e-05,0.038909912109375,-0.0035552026238292456,0.007941722869873047,3.546476364135742e-05,-0.0003210715367458761,-0.03656793385744095,0.00019250210607424378,0.034280482679605484,-0.003240772057324648,0.006522268522530794,7.075595203787088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003210715367458761,-0.03656793385744095,0.00019250210607424378,0.034280482679605484,-0.003240772057324648,0.006522268522530794,7.075595203787088e-05,-0.00019459397299215198,-0.017099175602197647,0.00025014037964865565,0.01637055166065693,-0.0016714551020413637,0.002826740499585867,9.643252997193485e-05
