t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,monitor_only,contact_stop,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.009999999776482582,0.012000000104308128,0.0,nan,11.110932350158691,6.750468730926514,18.065397262573242,nan,nan,nan,nan,nan,0.00041256254189647734,0.0028349007479846478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2360625229775906e-06,8.23289155960083e-06,8.725328370928764e-07,5.9604644775390625e-06,-1.2579403119161725e-06,1.1920928955078125e-06,5.662441253662109e-06,-0.0008833949104882777,8.545360287826043e-06,0.0006432385998778045,-2.6251276722177863e-05,-5.8165322116110474e-05,1.6139765648404136e-06,6.43282473902218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008833949104882777,8.545360287826043e-06,0.0006432385998778045,-2.6251276722177863e-05,-5.8165322116110474e-05,1.6139765648404136e-06,6.43282473902218e-05,-0.0033553983084857464,1.4538143659592606e-05,0.002468070713803172,-0.00010777504940051585,-0.00024008724722079933,-1.4715834367962088e-05,0.000221746857278049
0.0020000000000024443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.004999999888241291,0.01899999938905239,0.0,nan,1.3081822395324707,0.8935439586639404,2.3093771934509277,nan,nan,nan,nan,nan,0.00048639625310897827,0.00239385012537241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2360625229775906e-06,8.23289155960083e-06,8.725328370928764e-07,5.9604644775390625e-06,-1.2579403119161725e-06,1.1920928955078125e-06,5.662441253662109e-06,-0.0006413076771423221,8.459318451059517e-06,0.0004663551808334887,-1.7381376892444678e-05,-4.249517587595619e-05,1.4978056697145803e-06,4.817389708478004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006413076771423221,8.459318451059517e-06,0.0004663551808334887,-1.7381376892444678e-05,-4.249517587595619e-05,1.4978056697145803e-06,4.817389708478004e-05,-0.003119929227977991,1.401075587637024e-05,0.0022944058291614056,-9.993267303798348e-05,-0.00022294455266091973,-1.3309170753927901e-05,0.00020668801153078675
0.017000000000003013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.010999999940395355,0.006000000052154064,0.0,nan,2.6059718132019043,7.561016082763672,10.332708358764648,nan,nan,nan,nan,nan,0.0005075730732642114,0.00239385012537241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.675422916188836e-06,9.71183180809021e-05,-1.6477133613079786e-05,3.933906555175781e-05,3.903514880221337e-05,1.0728836059570312e-05,-2.8312206268310547e-05,-0.0005736328312195837,1.795849675545469e-05,0.000414623151300475,-1.1304186045890674e-05,-3.375978485564701e-05,2.4868445507308934e-06,3.997895692009479e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005736328312195837,1.795849675545469e-05,0.000414623151300475,-1.1304186045890674e-05,-3.375978485564701e-05,2.4868445507308934e-06,3.997895692009479e-05,-0.0030457652173936367,1.4125738744041882e-05,0.002239655004814267,-9.73512651398778e-05,-0.0002174343098886311,-1.2849092854594346e-05,0.00020183240121696144
0.054000000000002046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.010999999940395355,0.013000000268220901,0.0,nan,30.064167022705078,7.197690963745117,37.409706115722656,nan,nan,nan,nan,nan,0.0005542815779335797,0.011177160777151585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.675422916188836e-06,9.71183180809021e-05,-1.6477133613079786e-05,3.933906555175781e-05,3.903514880221337e-05,1.0728836059570312e-05,-2.8312206268310547e-05,-0.00045726067037321627,3.4293065255042166e-05,0.0003256659547332674,-8.539918781025335e-07,-1.8738608559942804e-05,4.187572812952567e-06,2.588712959550321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045726067037321627,3.4293065255042166e-05,0.0003256659547332674,-8.539918781025335e-07,-1.8738608559942804e-05,4.187572812952567e-06,2.588712959550321e-05,-0.0028877814766019583,1.5356608855654486e-05,0.0021228387486189604,-9.146176307694986e-05,-0.0002053073258139193,-1.1809295756393112e-05,0.00019109394634142518
0.06900000000000261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.008999999612569809,0.03500000014901161,0.0,nan,4.280559062957764,6.97212028503418,11.59344482421875,nan,nan,nan,nan,nan,0.0008857403881847858,0.009314300492405891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017912114271894097,-0.0023144111037254333,-0.0016770707443356514,0.003604888916015625,-0.0006435778923332691,-2.9802322387695312e-05,-3.904104232788086e-05,0.0004685807798523456,-0.0009328204323537648,-0.0004989903536625206,0.0014838636852800846,-0.00027602535556070507,-9.808266440813895e-06,-8.479983080178499e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004685807798523456,-0.0009328204323537648,-0.0004989903536625206,0.0014838636852800846,-0.00027602535556070507,-9.808266440813895e-06,-8.479983080178499e-07,-0.0023878978099673986,-0.00012586124648805708,0.001732353586703539,0.00014316117449197918,-0.00021583981288131326,-1.1511270713526756e-05,0.00016250685439445078
0.08200000000000074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.009999999776482582,0.014000000432133675,0.0,nan,5.294393062591553,4.409766674041748,9.903206825256348,nan,nan,nan,nan,nan,0.0008986770990304649,0.016778165474534035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017912114271894097,-0.0023144111037254333,-0.0016770707443356514,0.003604888916015625,-0.0006435778923332691,-2.9802322387695312e-05,-3.904104232788086e-05,0.0007579062366858125,-0.0012350433971732855,-0.0007566954009234905,0.0019478379981592298,-0.0003564274520613253,-1.418196643498959e-05,-9.202726687362883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007579062366858125,-0.0012350433971732855,-0.0007566954009234905,0.0019478379981592298,-0.0003564274520613253,-1.418196643498959e-05,-9.202726687362883e-06,-0.0021820974070578814,-0.00019842456094920635,0.0015695185866206884,0.00026122413692064583,-0.0002250371326226741,-1.1685989193210844e-05,0.00015127351798582822
0.09600000000000009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.012000000104308128,0.014000000432133675,0.0,nan,4.795377254486084,3.577224016189575,8.530732154846191,nan,nan,nan,nan,nan,0.0018203756771981716,0.013837662525475025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021442589350044727,-0.006135404109954834,-0.0017736112931743264,0.00645756721496582,-0.0005038002273067832,0.0012481212615966797,-9.357929229736328e-05,0.0010611708275973797,-0.002306997310370207,-0.0009791457559913397,0.0029343413189053535,-0.000388665241189301,0.0002619468723423779,-2.766010038612876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010611708275973797,-0.002306997310370207,-0.0009791457559913397,0.0029343413189053535,-0.000388665241189301,0.0002619468723423779,-2.766010038612876e-05,-0.001969920936971903,-0.0003363685682415962,0.0014027835568413138,0.0004361009632702917,-0.00023574176884721965,6.215225766936783e-06,0.000139567579026334
0.11200000000000188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0010000000474974513,0.014000000432133675,0.0,nan,5.868366718292236,8.258541107177734,14.300628662109375,nan,nan,nan,nan,nan,0.0018352025654166937,0.019749408587813377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021442589350044727,-0.006135404109954834,-0.0017736112931743264,0.00645756721496582,-0.0005038002273067832,0.0012481212615966797,-9.357929229736328e-05,0.0012980963801965117,-0.0031444611959159374,-0.0011529350886121392,0.003705047070980072,-0.0004138509975746274,0.00047767252544872463,-4.207992606097832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012980963801965117,-0.0031444611959159374,-0.0011529350886121392,0.003705047070980072,-0.0004138509975746274,0.00047767252544872463,-4.207992606097832e-05,-0.0017561253625899553,-0.000520075554959476,0.0012355870567262173,0.0006499572773464024,-0.0002473937638569623,3.705822746269405e-05,0.00012768410670105368
0.12100000000000222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.003000000026077032,0.01600000075995922,0.0,nan,6.26555871963501,3.3967652320861816,9.909621238708496,nan,nan,nan,nan,nan,0.002601843560114503,0.016288170590996742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002918715588748455,-0.009372532367706299,-0.002237464766949415,0.008405447006225586,-0.0003032646491192281,0.002315044403076172,-0.00017434358596801758,0.001690973760560155,-0.004654296673834324,-0.001415851293131709,0.004844537936151028,-0.0003870421787723899,0.0009230960276909173,-7.414384162984788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001690973760560155,-0.004654296673834324,-0.001415851293131709,0.004844537936151028,-0.0003870421787723899,0.0009230960276909173,-7.414384162984788e-05,-0.0015007846523076296,-0.000826314149890095,0.0010391841642558575,0.0009606669191271067,-0.00025773808010853827,0.00010269065387547016,0.0001127338910009712
0.13300000000000267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.004999999888241291,0.013000000268220901,0.0,nan,2.377718210220337,2.2903969287872314,4.944668292999268,nan,nan,nan,nan,nan,0.0026241515297442675,0.016288170590996742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002918715588748455,-0.009372532367706299,-0.002237464766949415,0.008405447006225586,-0.0003032646491192281,0.002315044403076172,-0.00017434358596801758,0.0019443173659965396,-0.005627900827676058,-0.0015853906515985727,0.005579328630119562,-0.0003697547654155642,0.0012103235349059105,-9.481997403781861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019443173659965396,-0.005627900827676058,-0.0015853906515985727,0.005579328630119562,-0.0003697547654155642,0.0012103235349059105,-9.481997403781861e-05,-0.0012905201874673367,-0.0011193687096238136,0.000878998835105449,0.0012425570748746395,-0.0002645747736096382,0.00017029265291057527,0.00010006628144765273
