t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,monitor_only,contact_stop,h_hard,softmin_gap,h_food,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_post_filter_0,dq_post_filter_1,dq_post_filter_2,dq_post_filter_3,dq_post_filter_4,dq_post_filter_5,dq_post_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.004999999888241291,0.0020000000949949026,0.0,nan,2.585526466369629,0.012697651982307434,7.221841335296631,nan,nan,nan,nan,nan,3.2349302614420594e-07,0.0004861739871557802,0.0,1.0,0.0,0.0,1.0,-171.3485870361328,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.80599657446146e-05,-8.411705493927002e-05,0.00011468444427009672,-1.9073486328125e-05,2.8718677640426904e-05,-4.5299530029296875e-05,4.112720489501953e-05,-7.80599657446146e-05,-8.41170476633124e-05,0.00011468444427009672,-1.9073484509135596e-05,2.8718677640426904e-05,-4.5299530029296875e-05,4.112720489501953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.80599657446146e-05,-8.41170476633124e-05,0.00011468444427009672,-1.9073484509135596e-05,2.8718677640426904e-05,-4.5299530029296875e-05,4.112720489501953e-05,-3.002306584676262e-06,-3.2352711514249677e-06,4.410940164234489e-06,-7.335955842791009e-07,1.1045646033380763e-06,-1.7422896689822664e-06,1.581815581630508e-06,-3.002306584676262e-06,-3.2352711514249677e-06,4.410940164234489e-06,-7.335955842791009e-07,1.1045646033380763e-06,-1.7422896689822664e-06,1.581815581630508e-06
0.03900000000000148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.008999999612569809,0.0020000000949949026,0.0,nan,1.0553114414215088,0.015579164028167725,8.956480026245117,nan,nan,nan,nan,nan,2.90897205559304e-05,0.0002245687646791339,0.0,1.0,0.0,0.0,1.0,-171.34860229492188,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7857250794768333e-05,-7.618218660354614e-05,9.222858352586627e-05,-1.0728836059570312e-05,-7.195558282546699e-06,-4.887580871582031e-05,3.069639205932617e-05,-7.460353663191199e-05,-8.275949949165806e-05,0.00011084252764703706,-1.7645817933953367e-05,2.2574198737856932e-05,-4.59113871329464e-05,3.934261985705234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.460353663191199e-05,-8.275949949165806e-05,0.00011084252764703706,-1.7645817933953367e-05,2.2574198737856932e-05,-4.59113871329464e-05,3.934261985705234e-05,-4.194834764348343e-05,-4.554748011287302e-05,6.1809565522708e-05,-1.0165053026867099e-05,1.4724584616487846e-05,-2.472391315677669e-05,2.2106498363427818e-05,-4.194834764348343e-05,-4.554748011287302e-05,6.1809565522708e-05,-1.0165053026867099e-05,1.4724584616487846e-05,-2.472391315677669e-05,2.2106498363427818e-05
0.08899999999999864,0.08717633038759232,0.08947891741991043,nan,nan,nan,nan,0.1643768846988678,0.0,0.16439834237098694,0.5156184434890747,0.0,0.0,1.0,0.0,0.0010000000474974513,0.007000000216066837,100.0,0.10311204940080643,1.2256224155426025,0.01268833875656128,5.698760032653809,4.5692013372899964e-05,-1.126631468650885e-05,0.16434139013290405,nan,0.9420782923698425,7.982745046319906e-06,0.00015476279077120125,9.0,1.0,0.0,0.0,0.08768280595541,0.000506475567817688,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.103482908452861e-05,-5.973349107080139e-05,7.716288382653147e-05,-1.1433591680543032e-05,8.55237703945022e-06,-3.480462692095898e-05,2.656725700944662e-05,1.2436813449312467e-05,-0.0001506910048192367,-1.063417312252568e-05,3.8894042518222705e-05,-1.2411912848619977e-06,-0.00019000045722350478,2.391934458501055e-06,1.2436812539817765e-05,-0.0001506910048192367,-1.0634175851009786e-05,3.8894042518222705e-05,-1.2411910574883223e-06,-0.00019000045722350478,2.3919346858747303e-06,-3.8598016544710845e-05,-0.00021042449225205928,6.652870797552168e-05,2.746044992818497e-05,7.3111859819618985e-06,-0.00022480508778244257,2.895919169532135e-05,-4.945270484313369e-05,-9.85138540272601e-05,7.614008063683286e-05,-2.1608307179121766e-06,1.247330874321051e-05,-8.273408457171172e-05,2.8260512408451177e-05,-4.945270484313369e-05,-9.85138540272601e-05,7.614008063683286e-05,-2.1608307179121766e-06,1.247330874321051e-05,-8.273408457171172e-05,2.8260512408451177e-05
0.14399999999999835,0.08718279004096985,0.08948537707328796,nan,nan,nan,nan,0.16436557471752167,0.0,0.1644362360239029,0.515611469745636,0.0,0.0,1.0,0.0,0.004000000189989805,0.008999999612569809,100.0,0.10311227291822433,0.7573990225791931,0.015807338058948517,14.150459289550781,7.065903628244996e-05,7.331018423428759e-05,0.1644388884305954,0.0007177392835728824,1.0,1.0291032594977878e-05,0.0033830448519438505,9.0,1.0,0.0,0.0,0.08768928796052933,0.0005064979195594788,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7139063857030123e-06,-0.00015077408170327544,3.071484343308839e-06,3.888852006639354e-05,6.76108925290464e-07,-0.00019009094103239477,9.292603522226273e-07,-1.7139063857030123e-06,-0.00015077408170327544,3.071484343308839e-06,3.888852006639354e-05,6.76108925290464e-07,-0.00019009094103239477,9.292603522226273e-07,-1.7139063857030123e-06,-0.00015077408170327544,3.071484343308839e-06,3.888852006639354e-05,6.76108925290464e-07,-0.00019009094103239477,9.292603522226273e-07,-1.494481330155395e-05,-0.00013230244803708047,2.53778780461289e-05,2.434423913655337e-05,4.3530703806027304e-06,-0.00015210175479296595,1.0980063052556943e-05,-1.494481330155395e-05,-0.00013230244803708047,2.53778780461289e-05,2.434423913655337e-05,4.3530703806027304e-06,-0.00015210175479296595,1.0980063052556943e-05
0.21300000000000097,0.08717856556177139,0.08948115259408951,nan,nan,nan,nan,0.16435712575912476,0.0,0.1644349843263626,0.5156041979789734,0.0,0.0,1.0,0.0,0.006000000052154064,0.006000000052154064,100.0,0.10311855375766754,6.746895790100098,0.013384968042373657,17.63867950439453,7.785909110680223e-05,6.379408205248183e-06,0.16436350345611572,-0.0007040798664093018,1.0,1.1377144801372197e-05,0.0019509702688083053,9.0,1.0,0.0,0.0,0.08768505603075027,0.0005064904689788818,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4427581593045034e-05,-0.00015052661183290184,2.5062960048671812e-05,3.914885382982902e-05,3.879800260619959e-06,-0.0001901118812384084,-1.52521715790499e-06,-2.4427581593045034e-05,-0.00015052661183290184,2.5062960048671812e-05,3.914885382982902e-05,3.879800260619959e-06,-0.0001901118812384084,-1.52521715790499e-06,-2.4427581593045034e-05,-0.00015052661183290184,2.5062960048671812e-05,3.914885382982902e-05,3.879800260619959e-06,-0.0001901118812384084,-1.52521715790499e-06,-1.991609860851895e-05,-0.00014192322851158679,2.5176002964144573e-05,3.2163719879463315e-05,4.098098088434199e-06,-0.00017217281856574118,4.37958669863292e-06,-1.991609860851895e-05,-0.00014192322851158679,2.5176002964144573e-05,3.2163719879463315e-05,4.098098088434199e-06,-0.00017217281856574118,4.37958669863292e-06
0.2940000000000005,0.0872386246919632,0.08954121172428131,nan,nan,nan,nan,0.16447724401950836,0.0,0.1645597368478775,0.5126486420631409,0.0,0.0,1.0,0.0,0.0,0.02199999988079071,100.0,0.1032213345170021,1.1338227987289429,0.013378448784351349,5.906892776489258,8.24904564069584e-05,8.125114254653454e-05,0.1645585000514984,0.002729960484430194,1.0,1.2042224625474773e-05,0.0005963952280580997,9.0,1.0,0.0,0.0,0.0877234935760498,0.0004848688840866089,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.653148041848908e-06,-0.000152869732119143,-3.3414819426980102e-06,3.718888547155075e-05,-1.311451711671907e-07,-0.0001904768287204206,2.727224170939735e-07,3.653148041848908e-06,-0.000152869732119143,-3.3414819426980102e-06,3.718888547155075e-05,-1.311451711671907e-07,-0.0001904768287204206,2.727224170939735e-07,3.653148041848908e-06,-0.000152869732119143,-3.3414819426980102e-06,3.718888547155075e-05,-1.311451711671907e-07,-0.0001904768287204206,2.727224170939735e-07,-4.196528152533574e-06,-0.00014910374011378735,6.2317890296981204e-06,3.562376514310017e-05,1.2822108601540094e-06,-0.00018437030666973442,1.7144009234471014e-06,-4.196528152533574e-06,-0.00014910374011378735,6.2317890296981204e-06,3.562376514310017e-05,1.2822108601540094e-06,-0.00018437030666973442,1.7144009234471014e-06
0.3719999999999999,0.08715017139911652,0.08945275843143463,nan,nan,nan,nan,0.164300337433815,0.0,0.1643841564655304,0.5116856098175049,0.0,0.0,1.0,0.0,0.0010000000474974513,0.004000000189989805,100.0,0.10299206525087357,0.8946610689163208,0.015839003026485443,9.493639945983887,8.382044325117022e-05,0.00013479453627951443,0.16443513333797455,-0.022113321349024773,1.0,1.213732139149215e-05,0.003949792589992285,9.0,1.0,0.0,0.0,0.0876571536064148,0.0005069822072982788,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.809895366022829e-05,-0.00015327685105148703,2.023512752202805e-05,3.7199686630629e-05,3.018334382431931e-06,-0.00019093594164587557,4.743049544231326e-07,-1.809895366022829e-05,-0.00015327685105148703,2.023512752202805e-05,3.7199686630629e-05,3.018334382431931e-06,-0.00019093594164587557,4.743049544231326e-07,-1.809895366022829e-05,-0.00015327685105148703,2.023512752202805e-05,3.7199686630629e-05,3.018334382431931e-06,-0.00019093594164587557,4.743049544231326e-07,-1.5349086197602446e-06,-0.00015129713574424386,2.6821312530955765e-06,3.657735214801505e-05,7.312018510674534e-07,-0.00018797694065142423,8.498553256686137e-07,-1.5349086197602446e-06,-0.00015129713574424386,2.6821312530955765e-06,3.657735214801505e-05,7.312018510674534e-07,-0.00018797694065142423,8.498553256686137e-07
0.4430000000000014,0.08715268969535828,0.08945527672767639,nan,nan,nan,nan,0.16430537402629852,0.0,0.16438984870910645,0.5116732120513916,0.0,0.0,1.0,0.0,0.00800000037997961,0.00800000037997961,100.0,0.10299845039844513,4.816102027893066,0.0349460169672966,8.023208618164062,8.447741129202768e-05,7.47996018617414e-05,0.16438017785549164,0.0003147870011162013,1.0,1.2361150766082574e-05,0.0014849237632006407,9.0,1.0,0.0,0.0,0.08765967935323715,0.0005069896578788757,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3589660637953784e-06,-0.00015335857460740954,7.889350854384247e-06,3.7167297705309466e-05,1.2824725672544446e-06,-0.00019095106108579785,1.792798911992577e-06,-5.3589660637953784e-06,-0.00015335857460740954,7.889350854384247e-06,3.7167297705309466e-05,1.2824725672544446e-06,-0.00019095106108579785,1.792798911992577e-06,-5.3589660637953784e-06,-0.00015335857460740954,7.889350854384247e-06,3.7167297705309466e-05,1.2824725672544446e-06,-0.00019095106108579785,1.792798911992577e-06,-3.648674237410887e-06,-0.00015242559311445802,5.551857157115592e-06,3.6900717532262206e-05,1.0357271094108e-06,-0.0001896052563097328,1.3635007007906097e-06,-3.648674237410887e-06,-0.00015242559311445802,5.551857157115592e-06,3.6900717532262206e-05,1.0357271094108e-06,-0.0001896052563097328,1.3635007007906097e-06
0.5040000000000013,0.08716236054897308,0.0894649475812912,nan,nan,nan,nan,0.16432473063468933,0.0,0.16440948843955994,0.5116806626319885,0.0,0.0,1.0,0.0,0.00800000037997961,0.007000000216066837,100.0,0.10300082713365555,1.8777800798416138,0.018936581909656525,6.531001091003418,8.476433140458539e-05,0.00010663563443813473,0.1644313633441925,0.0013815504498779774,1.0,1.2381497981550638e-05,0.0007046026294119656,9.0,1.0,0.0,0.0,0.08766940236091614,0.0005070418119430542,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.382791747862939e-06,-0.00015337709919549525,1.0812773325596936e-05,3.711421231855638e-05,1.6958873629846494e-06,-0.0001909578131744638,1.4936531442799605e-06,-8.382791747862939e-06,-0.00015337709919549525,1.0812773325596936e-05,3.711421231855638e-05,1.6958873629846494e-06,-0.0001909578131744638,1.4936531442799605e-06,-8.382791747862939e-06,-0.00015337709919549525,1.0812773325596936e-05,3.711421231855638e-05,1.6958873629846494e-06,-0.0001909578131744638,1.4936531442799605e-06,-6.180796390253818e-06,-0.0001529346191091463,8.363812412426341e-06,3.7014051486039534e-05,1.3887798786527128e-06,-0.00019032733689527959,1.4313369547380717e-06,-6.180796390253818e-06,-0.0001529346191091463,8.363812412426341e-06,3.7014051486039534e-05,1.3887798786527128e-06,-0.00019032733689527959,1.4313369547380717e-06
0.5489999999999995,0.08704695105552673,0.08934953808784485,nan,nan,nan,nan,0.16409389674663544,0.0,0.16417887806892395,0.5103044509887695,0.0,0.0,1.0,0.0,0.0020000000949949026,0.004000000189989805,100.0,0.10310313105583191,1.6863243579864502,0.014223158359527588,5.634100914001465,8.498474198859185e-05,9.937421418726444e-05,0.1641932725906372,-0.028852371498942375,1.0,1.2414006050676107e-05,0.000560200132895261,9.0,1.0,0.0,0.0,0.0877581313252449,0.0007111802697181702,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3428037820849568e-05,-0.00015450312639586627,2.2936690584174357e-05,3.6601290048565716e-05,3.5531006687961053e-06,-0.0001915870379889384,-2.4856144591467455e-06,-2.3428037820849568e-05,-0.00015450312639586627,2.2936690584174357e-05,3.6601290048565716e-05,3.5531006687961053e-06,-0.0001915870379889384,-2.4856144591467455e-06,-2.3428037820849568e-05,-0.00015450312639586627,2.2936690584174357e-05,3.6601290048565716e-05,3.5531006687961053e-06,-0.0001915870379889384,-2.4856144591467455e-06,-1.1134410669910721e-05,-0.00015331215399783105,1.2942311514052562e-05,3.700906745507382e-05,2.0367963315948145e-06,-0.00019075049203820527,6.878962039991166e-07,-1.1134410669910721e-05,-0.00015331215399783105,1.2942311514052562e-05,3.700906745507382e-05,2.0367963315948145e-06,-0.00019075049203820527,6.878962039991166e-07
