seq_idx,DTW,ADE,RotErr,SuccessRate,Dispersion
1507,0.6547182743575161,0.5736606661230326,3.5722279134163664,100.0,0.43382197618484497
1510,0.8609477711458744,0.6795498076826334,3.371981189820049,100.0,0.3730517579242587
1513,0.6875034072038644,0.573077704757452,5.311597127762676,100.0,0.38968652952462435
1516,0.5526747557240737,0.47004069201648235,4.151922794145659,100.0,0.3579773474484682
1519,0.53497378966709,0.5165631417185068,3.2510172743409624,100.0,0.3549284068867564
1522,0.47919489815549715,0.46809655614197254,2.5902632296385177,100.0,0.31931318808346987
1525,0.46008650941781826,0.4432177171111107,2.173317445916405,100.0,0.3126674098894
1528,0.3371037175122217,0.40280595421791077,1.6976347343114988,100.0,0.24723676033318043
1531,0.4523529989392329,0.5444227252155542,2.01496226857224,100.0,0.32683522440493107
1534,0.3934966240616966,0.4912225063890219,2.830178205532836,100.0,0.32433997839689255
1537,0.38650362437465324,0.4933962132781744,2.550340890484453,100.0,0.3009617095813155
1540,0.49716521200411645,0.7247418165206909,2.907050870145675,100.0,0.26199654676020145
1543,0.6607962878439779,1.0274259373545647,3.103426924808966,100.0,0.341130793094635
1546,0.7463536717473247,1.320143323391676,4.566393843630391,100.0,0.32631971407681704
1549,0.5623356429299761,1.037860382348299,3.1770684807249507,100.0,0.3174336161464453
1552,0.4690938930280805,0.7773555815219879,4.07727485089403,100.0,0.24429007899016142
1555,0.6414134707439357,0.7151491940021515,2.7217394102335106,100.0,0.27268119156360626
1558,0.5153683864079586,0.6308646406978369,3.8726621414000975,100.0,0.23952708579599857
1561,0.5210022335881817,0.8675685152411461,3.9439207803998206,100.0,0.26919033844023943
1564,0.3461935425297314,0.5252634175121784,3.369552838439348,100.0,0.2658342244103551
1567,0.39548601976029124,0.6336846854537725,1.9720960534059777,100.0,0.2189419697970152
1570,0.4341768816710381,0.5815160926431417,2.886244414261952,100.0,0.2390009118244052
1573,0.4724361528607302,0.5342607852071524,2.696266425897371,100.0,0.23712629918009043
1576,0.43903683501359214,0.5511126015335321,2.4713826593651653,100.0,0.22518259938806295
1579,0.5346099935047669,0.6363268010318279,1.7798168350859591,100.0,0.23875285405665636
1582,0.6902073292628175,0.7713630795478821,2.5235120272941893,100.0,0.25710524059832096
1585,0.7728668579583748,0.926634855568409,5.02092653973726,100.0,0.489116832613945
1588,0.9055126397305343,1.2303945608437061,7.706220494695262,95.0,0.7036014460027218
1591,0.9487326634360695,1.5375721268355846,8.55708082222127,95.0,0.7510358933359385
1594,0.9947526759296702,1.643878035247326,9.378132751652114,90.0,0.7686016149818897
1597,1.3011051852568793,2.5441834703087807,11.624770373517746,85.0,0.9975465014576912
1600,1.1623608690928033,1.869100145995617,8.409922603820714,90.0,1.0127258487045765
1603,1.3093400715075785,1.3767240568995476,6.52547876307911,100.0,0.8587157353758812
1606,1.554344486307962,1.4366179704666138,7.900537923976818,85.0,0.8720012381672859
1609,1.7051511149082705,1.879284344613552,5.173476681923104,70.0,1.0211542248725891
1612,1.6894684755525828,2.1504322066903114,4.0801988900018085,75.0,0.9417086839675903
1615,1.5204342256237704,2.383584901690483,5.484555590427346,85.0,0.9824291802942753
1618,1.3721054847826417,2.3408623412251472,7.141603564304146,95.0,1.1623126454651356
1621,1.6106600254958487,2.213752642273903,6.826239676577623,90.0,1.0635572485625744
1624,1.5691002319405505,2.491847798228264,7.800962324897114,80.0,1.064759772270918
1627,1.8430312034084528,2.7496302500367165,6.897103811643201,60.0,1.4600405469536781
1630,1.713787006096016,2.4177923798561096,6.675220354358922,65.0,1.0968409478664398
1633,1.7346913398592783,1.6175951808691025,5.690253354008297,60.0,0.8475476875901222
1636,1.3984666832559043,1.0752005502581596,5.605757434768476,95.0,0.8906250819563866
1639,1.9060808242888059,1.462738960981369,6.918231121379077,55.00000000000001,0.9968085214495659
1642,1.9533618518553009,1.6016125679016113,6.096459906862577,45.0,1.0665781795978546
1645,1.8929826138210604,1.6071613878011703,5.799258158267345,65.0,0.9069154039025307
1648,2.0860605547969193,1.8655233085155487,4.768067767995406,40.0,0.8313214406371117
1652,1.8164216216324494,2.1177031099796295,3.612474585200682,70.0,0.8673723787069321
1655,1.7421955642800853,1.9284583628177643,3.804229747580963,60.0,0.8914483711123466
1658,1.7269880566609905,1.5604441054165363,3.2646402786815636,60.0,0.7895713672041893
1661,2.0735195782680087,2.024475298821926,3.3353096115365517,40.0,1.0534251108765602
1664,1.7331351659948517,1.9045013934373856,2.636471065316978,75.0,0.8571666665375233
1667,1.435070166354837,1.6818130388855934,2.7646588297802523,90.0,0.8543916046619415
1670,1.710498803991143,1.739257201552391,3.7425441699401505,60.0,1.0967520996928215
1673,1.938266078144161,1.87473613768816,4.559767899392437,60.0,1.0777291841804981
1676,2.3200099789652824,2.4760717526078224,5.026982309108721,30.0,1.025147456675768
1679,2.425440500379384,2.6883836835622787,4.733096376129387,10.0,1.178051345050335
1682,2.4998327637506113,3.0261363834142685,4.020055193116411,10.0,1.1998251080513
1685,2.3075991429898215,2.7369270101189613,3.1908993495687286,15.0,1.073948573321104
1688,1.8871494700864737,2.752124145627022,3.590902553188011,60.0,1.2587279081344604
1691,0.6384257171980064,1.120587158948183,6.498976169781621,100.0,0.9979390539228916
1694,0.7774704909686975,1.3542723841965199,7.867455053477171,100.0,0.9750370867550373
1697,0.7884138089382944,1.374295074492693,8.12822597810224,95.0,0.8753549307584763
1700,0.7011836412307976,1.2828387320041656,7.076857904883639,100.0,0.9938669390976429
1703,0.4507346395669123,0.8787947706878185,5.422408309753722,100.0,0.7555304560810328
1706,0.64085549846388,1.5038087964057922,4.201992093752503,100.0,1.1688262224197388
1709,0.599564402708321,1.0928129777312279,4.402149235316353,100.0,1.0195870883762836
1712,0.6509555780644554,1.189621351659298,4.454007145260018,100.0,1.1016598902642727
1715,1.093842723256568,1.8919304013252258,9.455765948248292,100.0,0.9018389508128166
1718,1.3262545334345075,2.7490824460983276,10.269528074822365,80.0,1.0968643240630627
1721,1.2972442575961367,2.0041432231664658,8.227689873223413,90.0,1.0985826142132282
1724,1.4131299852374541,1.7552444711327553,6.4081925120830405,100.0,0.5689095705747604
1727,1.4512559413270898,1.589975692331791,5.209746074187621,95.0,0.6146949250251055
1730,1.300523713546577,1.6859060153365135,5.111489565817711,90.0,0.5808699876070023
1733,1.3129642316087518,1.6392732039093971,3.8434588385504065,100.0,0.5371073726564646
1736,1.1868192667453226,1.5805957838892937,2.8593387274493756,100.0,0.5047979764640331
1739,1.110906134909643,1.7131747677922249,2.2203818977959857,100.0,0.46374304220080376
1742,1.3629135540400226,1.7442729324102402,1.6482894243285464,100.0,0.4647871945053339
1745,1.3541376528235034,1.5158796682953835,1.7974846332883936,100.0,0.2932758303359151
1748,0.8537479179106373,0.9366584941744804,2.242528768072916,100.0,0.33559135627001524
1751,0.5102751042847282,0.5602111108601093,1.7605560885656826,100.0,0.341498339548707
1754,0.4900883768916382,0.55795107036829,3.590247182030241,100.0,0.309675931930542
1757,0.5948910915759016,0.6957510020583868,3.1813725401574566,100.0,0.37497326266020536
1760,0.8500511838166969,0.9886917658150196,3.603737059899617,100.0,0.3082235809415579
1763,0.6450995556598383,0.7764811627566814,4.111397290162102,100.0,0.34167866688221693
1766,0.6006968666659497,0.8087897673249245,6.101279206058264,100.0,0.39671314880251884
1769,0.5194425528951797,0.8712243288755417,5.8080188608478505,100.0,0.2851156983524561
1772,0.403586520556102,0.6126147694885731,5.50697717739127,100.0,0.2663720864802599
1775,0.408638943679107,0.47978824004530907,5.994142322431248,100.0,0.3057315479964018
1778,0.40581126143814467,0.5749651230871677,5.407464025864989,100.0,0.3021290060132742
1781,0.2617437850902319,0.35331088583916426,5.320759849718273,100.0,0.22957227192819118
