t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,monitor_only,contact_stop,h_hard,softmin_gap,h_food,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_post_filter_0,dq_post_filter_1,dq_post_filter_2,dq_post_filter_3,dq_post_filter_4,dq_post_filter_5,dq_post_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,-0.0020000000949949026,0.003000000026077032,0.0,nan,2.042167901992798,0.008299015462398529,11.066322326660156,nan,nan,nan,nan,nan,1.0237716196570545e-05,1.6458908476124634e-06,0.0,1.0,0.0,0.0,1.0,-171.27003479003906,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005315036978572607,-0.00011473894119262695,0.004490140825510025,0.0002574920654296875,-0.0006681086379103363,-0.00023305416107177734,0.0006347894668579102,-0.005315037444233894,-0.00011473894119262695,0.004490140825510025,0.0002574920654296875,-0.0006681086379103363,-0.00023305416107177734,0.0006347894668579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005315037444233894,-0.00011473894119262695,0.004490140825510025,0.0002574920654296875,-0.0006681086379103363,-0.00023305416107177734,0.0006347894668579102,-0.00015480691217817366,-3.3419109968235716e-06,0.00013078079791739583,7.499768798879813e-06,-1.945947587955743e-05,-6.787985512346495e-06,1.8489014109945856e-05,-0.00015480691217817366,-3.3419109968235716e-06,0.00013078079791739583,7.499768798879813e-06,-1.945947587955743e-05,-6.787985512346495e-06,1.8489014109945856e-05
0.10329198837280273,0.003831443376839161,0.013041784055531025,nan,nan,nan,nan,0.01311030238866806,0.0,0.014232427813112736,0.1778574287891388,0.0,0.0,1.0,0.0,0.003000000026077032,0.008999999612569809,100.0,0.19762620329856873,1.4844536781311035,0.011305324733257294,9.035723686218262,0.0008645138586871326,-0.0005963956355117261,0.012771517969667912,nan,-0.9883314371109009,0.0012042481685057282,0.010239465162158012,9.0,1.0,0.0,0.0,0.007434858940541744,0.0036034155637025833,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033227759413421154,-7.188683957792819e-05,0.0028031745459884405,0.0001611004990991205,-0.0004174577770754695,-0.0001455245801480487,0.0003965600626543164,0.136814683675766,-3.3903331768669887e-06,-0.14786848425865173,4.779698792845011e-05,0.029954444617033005,-4.4403095671441406e-05,-0.019715148955583572,0.136814683675766,-3.390334313735366e-06,-0.14786848425865173,4.779698792845011e-05,0.029954444617033005,-4.440308839548379e-05,-0.019715148955583572,0.1334919035434723,-7.527717389166355e-05,-0.1450653076171875,0.0002088974870275706,0.029536986723542213,-0.0001899276685435325,-0.019318588078022003,0.01593543216586113,-2.750757266767323e-05,-0.0175399798899889,7.088953134370968e-05,0.0036139655858278275,-6.3324325310532e-05,-0.0023292102850973606,0.01593543216586113,-2.750757266767323e-05,-0.0175399798899889,7.088953134370968e-05,0.0036139655858278275,-6.3324325310532e-05,-0.0023292102850973606
0.20024418830871582,0.003933842293918133,0.013144182972609997,nan,nan,nan,nan,0.013579674065113068,0.0,0.016453390941023827,0.1779494434595108,0.0,0.0,1.0,0.0,0.00800000037997961,0.006000000052154064,100.0,0.1977258324623108,0.9007295370101929,0.01503434032201767,5.460348129272461,0.0027014832012355328,0.0003783207794185728,0.014130229130387306,0.0,-0.9892432689666748,0.0036662674974650145,0.009970612823963165,9.0,1.0,0.0,0.0,0.007539034821093082,0.0036051925271749496,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022202141117304564,-4.803339470527135e-05,0.0018730266019701958,0.00010764422040665522,-0.0002789371646940708,-9.723670518724248e-05,0.00026497369981370866,0.13671299815177917,-4.710470022928348e-07,-0.1477586030960083,5.13814011355862e-05,0.029932193458080292,-4.524354517343454e-05,-0.019700508564710617,0.13671299815177917,-4.71045495942235e-07,-0.1477586030960083,5.1381408411543816e-05,0.029932193458080292,-4.5243541535455734e-05,-0.019700508564710617,0.13449278473854065,-4.850444020121358e-05,-0.14588557183742523,0.00015902562881819904,0.029653256759047508,-0.0001424802467226982,-0.01943553425371647,0.04881644248962402,-3.57167846232187e-05,-0.05315878987312317,9.974982094718143e-05,0.010844860225915909,-8.949423499871045e-05,-0.007075933739542961,0.04881644248962402,-3.57167846232187e-05,-0.05315878987312317,9.974982094718143e-05,0.010844860225915909,-8.949423499871045e-05,-0.007075933739542961
0.3659074306488037,0.00413870345801115,0.013349044136703014,nan,nan,nan,nan,0.014424624852836132,0.0,0.01906878501176834,0.1780642420053482,0.0,0.0,1.0,0.0,0.0,0.01600000075995922,100.0,0.1976218819618225,5.086998462677002,0.01628883183002472,22.57242774963379,0.004548646975308657,0.001900835195556283,0.01642097346484661,0.006579095032066107,-0.9895139336585999,0.0061235143803060055,0.05584593117237091,9.0,1.0,0.0,0.0,0.007737870328128338,0.0035991668701171875,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012301846873015165,-2.6614525268087164e-05,0.001037813606671989,5.964391675661318e-05,-0.0001545545383123681,-5.387727651395835e-05,0.0001468176196794957,0.13662223517894745,5.96754252910614e-05,-0.1476603001356125,1.2550434803415556e-05,0.029913758859038353,2.5530973744025687e-06,-0.019694944843649864,0.13662223517894745,5.96754252910614e-05,-0.1476603001356125,1.2550433893920854e-05,0.029913758859038353,2.5530971470288932e-06,-0.019694944843649864,0.13539205491542816,3.306090002297424e-05,-0.14662249386310577,7.219435065053403e-05,0.029759204015135765,-5.1324179366929457e-05,-0.01954812742769718,0.08168383687734604,-1.4566807294613682e-05,-0.08866718411445618,0.00010523157834541053,0.018036071211099625,-8.703669300302863e-05,-0.01181219331920147,0.08168383687734604,-1.4566807294613682e-05,-0.08866718411445618,0.00010523157834541053,0.018036071211099625,-8.703669300302863e-05,-0.01181219331920147
0.4796018600463867,0.004598765634000301,0.013809106312692165,nan,nan,nan,nan,0.016191640868782997,0.0,0.021936798468232155,0.1783842146396637,0.0,0.0,1.0,0.0,0.007000000216066837,0.008999999612569809,100.0,0.19758540391921997,5.202904224395752,0.026044435799121857,8.47457504272461,0.005691425874829292,0.004077341873198748,0.020322714000940323,0.018115466460585594,-0.9896367192268372,0.007624678313732147,0.11082714796066284,9.0,1.0,0.0,0.0,0.008186380378901958,0.003587614744901657,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006906765047460794,-1.4942495909053832e-05,0.0005826714914292097,3.3486561733298004e-05,-8.67733106133528e-05,-3.0248933398979716e-05,8.242948388215154e-05,0.1362224817276001,0.0001660687121329829,-0.14722831547260284,2.4078244678094052e-05,0.029824918136000633,-2.1337709767976776e-05,-0.01962694711983204,0.1362224817276001,0.00016606869758106768,-0.14722831547260284,2.4078246497083455e-05,0.029824918136000633,-2.1337707948987372e-05,-0.01962694711983204,0.13553179800510406,0.00015112620894797146,-0.146645650267601,5.756480823038146e-05,0.02973814494907856,-5.158664134796709e-05,-0.019544517621397972,0.10179460048675537,3.709495649673045e-05,-0.11033422499895096,0.00010569640289759263,0.022412028163671494,-8.360840001842007e-05,-0.014703811146318913,0.10179460048675537,3.709495649673045e-05,-0.11033422499895096,0.00010569640289759263,0.022412028163671494,-8.360840001842007e-05,-0.014703811146318913
0.6552984714508057,0.005000359378755093,0.014210700057446957,nan,nan,nan,nan,0.017723940312862396,0.0,0.024260003119707108,0.1786825954914093,0.0,0.0,1.0,0.0,0.006000000052154064,0.013000000268220901,100.0,0.19759690761566162,3.3858838081359863,0.038010068237781525,11.47736644744873,0.006508653052151203,0.005473146215081215,0.023224495351314545,0.016119472682476044,-0.9897307753562927,0.008686630055308342,0.14604470133781433,9.0,1.0,0.0,0.0,0.008578824810683727,0.0035784654319286346,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003517515433486551,-7.609996828250587e-06,0.00029674614779651165,1.7054220734280534e-05,-4.419239121489227e-05,-1.540534503874369e-05,4.198014357825741e-05,0.1358790397644043,0.0004309787764213979,-0.14685851335525513,7.840384205337614e-05,0.02975146472454071,-8.00208217697218e-05,-0.01958218775689602,0.1358790397644043,0.0004309787764213979,-0.14685851335525513,7.840384205337614e-05,0.02975146472454071,-8.00208217697218e-05,-0.01958218775689602,0.13552728295326233,0.0004233687650412321,-0.14656177163124084,9.545806096866727e-05,0.029707271605730057,-9.542616317048669e-05,-0.01954020746052265,0.11604225635528564,0.0001642101997276768,-0.12564492225646973,9.119476453633979e-05,0.02549661323428154,-8.402021194342524e-05,-0.01674606092274189,0.11604225635528564,0.0001642101997276768,-0.12564492225646973,9.119476453633979e-05,0.02549661323428154,-8.402021194342524e-05,-0.01674606092274189
0.7894108295440674,0.005681288428604603,0.014891629107296467,nan,nan,nan,nan,0.02029097080230713,0.0,0.0272928848862648,0.17921754717826843,0.0,0.0,1.0,0.0,0.008999999612569809,0.01600000075995922,100.0,0.1976337432861328,1.6535725593566895,0.018928200006484985,7.228818893432617,0.006988054141402245,0.00656735897064209,0.026872189715504646,0.014606745913624763,-0.989786684513092,0.009292240254580975,0.17294305562973022,9.0,1.0,0.0,0.0,0.00924601685255766,0.0035647284239530563,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001774003030732274,-3.837981239485089e-06,0.00014965921582188457,8.601025001553353e-06,-2.2287731553660706e-05,-7.7694412539131e-06,2.1172019842197187e-05,0.13519294559955597,0.0007254983065649867,-0.146121546626091,0.00011907554289791733,0.029610441997647285,-0.00017312323325313628,-0.01948210410773754,0.13519294559955597,0.0007254983065649867,-0.146121546626091,0.00011907554289791733,0.029610441997647285,-0.00017312323325313628,-0.01948210410773754,0.1350155472755432,0.0007216603262349963,-0.1459718942642212,0.00012767656880896538,0.029588153585791588,-0.00018089267541654408,-0.019460931420326233,0.12417865544557571,0.00035780342295765877,-0.13436636328697205,9.76768642431125e-05,0.027251800522208214,-0.00011458952212706208,-0.01791076920926571,0.12417865544557571,0.00035780342295765877,-0.13436636328697205,9.76768642431125e-05,0.027251800522208214,-0.00011458952212706208,-0.01791076920926571
0.9245245456695557,0.006156100891530514,0.015366441570222378,nan,nan,nan,nan,0.02207844704389572,0.0,0.02934432402253151,0.1796034574508667,0.0,0.0,1.0,0.0,0.0010000000474974513,0.02800000086426735,100.0,0.1976824551820755,2.4297637939453125,0.020139850676059723,26.22696876525879,0.007258945144712925,0.0060117412358522415,0.02809711918234825,0.008532976731657982,-0.989818811416626,0.009627638384699821,0.15856552124023438,9.0,1.0,0.0,0.0,0.009712311439216137,0.003556210547685623,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85843692230992e-05,-1.916485416586511e-06,7.473192090401426e-05,4.294898189982632e-06,-1.1129317499580793e-05,-3.8796497392468154e-06,1.0572191058599856e-05,0.13469019532203674,0.0009693346219137311,-0.1455841064453125,0.00016253140347544104,0.029512828215956688,-0.00021758783259429038,-0.019418857991695404,0.13469019532203674,0.0009693346219137311,-0.1455841064453125,0.00016253140347544104,0.029512828215956688,-0.00021758783259429038,-0.019418857991695404,0.13460160791873932,0.0009674181346781552,-0.14550937712192535,0.00016682629939168692,0.029501698911190033,-0.0002214674896094948,-0.01940828561782837,0.12868964672088623,0.0005985938478261232,-0.13919061422348022,0.00012670221622101963,0.028225060552358627,-0.00015658502525184304,-0.018559927120804787,0.12868964672088623,0.0005985938478261232,-0.13919061422348022,0.00012670221622101963,0.028225060552358627,-0.00015658502525184304,-0.018559927120804787
1.077880620956421,0.007152472622692585,0.016362812370061874,nan,nan,nan,nan,0.02582177333533764,0.0,0.03322385996580124,0.1804538369178772,0.0,0.0,1.0,0.0,0.0010000000474974513,0.009999999776482582,100.0,0.19769375026226044,0.9218249320983887,0.009853392839431763,8.080455780029297,0.007402085233479738,0.007948724552989006,0.033770497888326645,0.024798326194286346,1.0,0.009787358343601227,0.21042168140411377,9.0,1.0,0.0,0.0,0.010693852789700031,0.0035413801670074463,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334886997938156,0.0011244058841839433,-0.14429044723510742,0.0002114422677550465,0.02925863116979599,-0.00023277293075807393,-0.019259002059698105,0.1334886997938156,0.0011244058841839433,-0.14429044723510742,0.0002114422677550465,0.02925863116979599,-0.00023277293075807393,-0.019259002059698105,0.1334886997938156,0.0011244058841839433,-0.14429044723510742,0.0002114422677550465,0.02925863116979599,-0.00023277293075807393,-0.019259002059698105,0.13084357976913452,0.0007849207031540573,-0.14148183166980743,0.0001555391791043803,0.02868778444826603,-0.00018615076260175556,-0.01887042447924614,0.13084357976913452,0.0007849207031540573,-0.14148183166980743,0.0001555391791043803,0.02868778444826603,-0.00018615076260175556,-0.01887042447924614
1.212928056716919,0.007402745075523853,0.016613084822893143,nan,nan,nan,nan,0.026760295033454895,0.0,0.03421609476208687,0.18067538738250732,0.0,0.0,1.0,0.0,0.0020000000949949026,0.010999999940395355,100.0,0.19773025810718536,4.984377861022949,0.014242716133594513,9.232909202575684,0.007455799728631973,0.008072281256318092,0.03483257442712784,0.0,1.0,0.00984422117471695,0.21370117366313934,9.0,1.0,0.0,0.0,0.010941035114228725,0.003538290038704872,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13300195336341858,0.0016722113359719515,-0.14378410577774048,0.0001577075890963897,0.02920081652700901,-0.00030593195697292686,-0.019221115857362747,0.13300195336341858,0.0016722113359719515,-0.14378410577774048,0.0001577075890963897,0.02920081652700901,-0.00030593195697292686,-0.019221115857362747,0.13300195336341858,0.0016722113359719515,-0.14378410577774048,0.0001577075890963897,0.02920081652700901,-0.00030593195697292686,-0.019221115857362747,0.13160665333271027,0.001051026862114668,-0.14229582250118256,0.00016072572907432914,0.028865814208984375,-0.00022428081138059497,-0.018991347402334213,0.13160665333271027,0.001051026862114668,-0.14229582250118256,0.00016072572907432914,0.028865814208984375,-0.00022428081138059497,-0.018991347402334213
