t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,monitor_only,contact_stop,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0020000000949949026,0.014999999664723873,0.0,nan,5.594910621643066,13.398119926452637,19.145946502685547,nan,nan,nan,nan,nan,0.0015429988270625472,0.011973975226283073,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001268921187147498,-0.005071572959423065,6.186710379552096e-05,0.005645751953125,-0.0006700220401398838,0.0009202957153320312,4.798173904418945e-05,0.0006131176487542689,-0.0015910686925053596,-0.00043112123967148364,0.0022098333574831486,-0.00044701510341838,-1.0968680726364255e-05,3.996932264271891e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006131176487542689,-0.0015910686925053596,-0.00043112123967148364,0.0022098333574831486,-0.00044701510341838,-1.0968680726364255e-05,3.996932264271891e-06,0.0003315995563752949,-0.00017050393216777593,-0.00023932589101605117,0.0002891389303840697,-5.984807285130955e-05,-3.115828803856857e-05,-1.3879710422770586e-05
0.016654253005981445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.00800000037997961,0.019999999552965164,0.0,nan,7.3479905128479,5.870885848999023,13.358283042907715,nan,nan,nan,nan,nan,0.0015564019558951259,0.018371935933828354,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001268921187147498,-0.005071572959423065,6.186710379552096e-05,0.005645751953125,-0.0006700220401398838,0.0009202957153320312,4.798173904418945e-05,0.0004016862949356437,-0.0025854986160993576,-0.00029026743141002953,0.0031915244180709124,-0.0005107314209453762,0.0002551068610046059,1.656402127991896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004016862949356437,-0.0025854986160993576,-0.00029026743141002953,0.0031915244180709124,-0.0005107314209453762,0.0002551068610046059,1.656402127991896e-05,0.0003379710833542049,-0.0003900489246007055,-0.00024395695072598755,0.0005529921618290246,-0.00010083747474709526,-5.134183993504848e-06,-1.1112098945886828e-05
0.04931449890136719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.014000000432133675,0.0,nan,2.136179208755493,22.788665771484375,25.06067657470703,nan,nan,nan,nan,nan,0.002387913642451167,0.015309945680201054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.595889084972441e-05,-0.008567087352275848,2.5317567633464932e-05,0.007777214050292969,-0.0005859554512426257,0.0020551681518554688,5.9604644775390625e-05,0.00029501388780772686,-0.003893971210345626,-0.00022123321832623333,0.004194644279778004,-0.0005271866684779525,0.0006488702492788434,2.5979157726396807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029501388780772686,-0.003893971210345626,-0.00022123321832623333,0.004194644279778004,-0.0005271866684779525,0.0006488702492788434,2.5979157726396807e-05,0.00033516078838147223,-0.0006192774744704366,-0.00024247035617008805,0.0007912311120890081,-0.0001287294871872291,3.765115252463147e-05,-8.685567991051357e-06
0.06141042709350586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0010000000474974513,0.02800000086426735,0.0,nan,1.0105957984924316,7.21453332901001,8.475741386413574,nan,nan,nan,nan,nan,0.002997147850692272,0.01841084286570549,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001690952922217548,-0.01086995005607605,8.468232408631593e-05,0.009229183197021484,-0.0005476915393956006,0.0028014183044433594,3.0100345611572266e-05,0.00012841058196499944,-0.006398168858140707,-0.00011141738650621846,0.006001914851367474,-0.0005345473764464259,0.001421579858288169,2.7458558179205284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012841058196499944,-0.006398168858140707,-0.00011141738650621846,0.006001914851367474,-0.0005345473764464259,0.001421579858288169,2.7458558179205284e-05,0.00030977040296420455,-0.0013289658818393946,-0.00022637612710241228,0.0014311396516859531,-0.00017856677004601806,0.0002076073142234236,-4.246815933584003e-06
0.07448840141296387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0010000000474974513,0.013000000268220901,0.0,nan,2.1466760635375977,5.9655866622924805,8.43335247039795,nan,nan,nan,nan,nan,0.0030288733541965485,0.015184200368821621,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001690952922217548,-0.01086995005607605,8.468232408631593e-05,0.009229183197021484,-0.0005476915393956006,0.0028014183044433594,3.0100345611572266e-05,6.702047539874911e-05,-0.0073209176771342754,-7.095236651366577e-05,0.006667858920991421,-0.0005372596788220108,0.001706308452412486,2.8003689294564538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.702047539874911e-05,-0.0073209176771342754,-7.095236651366577e-05,0.006667858920991421,-0.0005372596788220108,0.001706308452412486,2.8003689294564538e-05,0.0002949546615127474,-0.0016946718096733093,-0.00021689017012249678,0.0017507515149191022,-0.00020045881683472544,0.00029907733551226556,-2.278474994454882e-06
0.09702944755554199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.003000000026077032,0.014999999664723873,0.0,nan,1.2808940410614014,11.690573692321777,13.190943717956543,nan,nan,nan,nan,nan,0.0030745817348361015,0.01523964386433363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001690952922217548,-0.01086995005607605,8.468232408631593e-05,0.009229183197021484,-0.0005476915393956006,0.0028014183044433594,3.0100345611572266e-05,1.2532222172012553e-05,-0.008139925077557564,-3.503666812321171e-05,0.00725893396884203,-0.0005396670312620699,0.001959026325494051,2.848753319995012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2532222172012553e-05,-0.008139925077557564,-3.503666812321171e-05,0.00725893396884203,-0.0005396670312620699,0.001959026325494051,2.848753319995012e-05,0.00027525078621692955,-0.0021443406585603952,-0.00020420271903276443,0.0021350434981286526,-0.00022412450925912708,0.0004148877633269876,-1.3200927639900328e-07
0.11504030227661133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.006000000052154064,0.014000000432133675,0.0,nan,4.115056991577148,13.307282447814941,17.71878433227539,nan,nan,nan,nan,nan,0.0033656356390565634,0.012568778358399868,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002649231464602053,-0.011898688971996307,0.00019815139239653945,0.009763240814208984,-0.0004293670644983649,0.0033032894134521484,-5.960464477539062e-07,-4.8161142331082374e-05,-0.008962154388427734,1.5973218978615478e-05,0.007806750945746899,-0.0005155389080755413,0.0022530839778482914,2.2125499526737258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8161142331082374e-05,-0.008962154388427734,1.5973218978615478e-05,0.007806750945746899,-0.0005155389080755413,0.0022530839778482914,2.2125499526737258e-05,0.0002540929999668151,-0.0025903659407049417,-0.00018979869491886348,0.0025060896296054125,-0.00024318900250364095,0.0005351435975171626,1.3240894531918457e-06
0.12755823135375977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.00800000037997961,0.01600000075995922,0.0,nan,1.1893538236618042,6.274301052093506,7.622244834899902,nan,nan,nan,nan,nan,0.003434903221204877,0.009749836288392544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002649231464602053,-0.011898688971996307,0.00019815139239653945,0.009763240814208984,-0.0004293670644983649,0.0033032894134521484,-5.960464477539062e-07,-0.00010070951248053461,-0.009674041531980038,6.013762322254479e-05,0.008281052112579346,-0.0004946487606503069,0.0025076791644096375,1.6617244909866713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010070951248053461,-0.009674041531980038,6.013762322254479e-05,0.008281052112579346,-0.0004946487606503069,0.0025076791644096375,1.6617244909866713e-05,0.0002278113242937252,-0.003115082625299692,-0.00017128490435425192,0.0029338644817471504,-0.0002618156431708485,0.0006812573410570621,2.4569158085796516e-06
0.1442103385925293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.007000000216066837,0.010999999940395355,0.0,nan,1.9315332174301147,12.603583335876465,14.746387481689453,nan,nan,nan,nan,nan,0.0034230423625558615,0.009749836288392544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019184895791113377,-0.011694617569446564,0.0002087338361889124,0.009450912475585938,-0.00040913786506280303,0.003427267074584961,7.450580596923828e-06,-0.00011714448919519782,-0.010038407519459724,8.693365816725418e-05,0.00849201064556837,-0.0004792287654709071,0.002673506271094084,1.4964239198889118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011714448919519782,-0.010038407519459724,8.693365816725418e-05,0.00849201064556837,-0.0004792287654709071,0.002673506271094084,1.4964239198889118e-05,0.00020982783462386578,-0.0034760141279548407,-0.00015782326227054,0.0032236254774034023,-0.0002731499553192407,0.000785118609201163,3.10895620714291e-06
0.15108704566955566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.004999999888241291,0.012000000104308128,0.0,nan,1.4940630197525024,3.9537618160247803,5.622903823852539,nan,nan,nan,nan,nan,0.0034867734648287296,0.008041102439165115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019184895791113377,-0.011694617569446564,0.0002087338361889124,0.009450912475585938,-0.00040913786506280303,0.003427267074584961,7.450580596923828e-06,-0.0001316034176852554,-0.010358964093029499,0.00011050788452848792,0.008677604608237743,-0.00046566277160309255,0.0028193953912705183,1.3509982636605855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001316034176852554,-0.010358964093029499,0.00011050788452848792,0.008677604608237743,-0.00046566277160309255,0.0028193953912705183,1.3509982636605855e-05,0.00019050152332056314,-0.0038656149990856647,-0.0001426347007509321,0.0035323412157595158,-0.0002840468951035291,0.0009002663427963853,3.697693500726018e-06
